Date,SystemType,Species,Location,WaterTemperature,Salinity,PHLevel,DissolvedOxygen,NitrogenLevel,PhosphorusLevel,StockingDensity,FeedConversionRatio,YieldKgPerM3,MarketPrice,OperatingCosts,GrossRevenue,EconomicPotential,MarketDemandGrowth,SustainabilityScore
2018-07-11,Recirculating Aquaculture System (RAS) - Industrial Scale,European Eel,Vietnam,23.42,31.56,6.7,5.55,2.61,0.27,130.29,1.38,-54.09,3.72,-135.22,-201.13,-65.91,2.0,72.86
2019-02-19,Inland Raceway System,Chinook Salmon,Canada (British Columbia),28.21,35.71,7.99,8.8,2.4,0.47,71.68,1.09,-32.64,5.26,-104.44,-171.63,-67.19,3.0,82.28
2021-09-22,Inland Raceway System,Catfish (Channel),Australia (East Coast),24.01,31.27,8.38,5.44,2.69,0.12,108.02,1.31,-70.97,4.32,-177.41,-306.8,-129.39,2.0,81.15
2022-07-23,Recirculating Aquaculture System (RAS) - Small Scale,Carp (Common),Australia (West Coast),27.34,36.52,7.22,4.79,2.23,0.29,146.52,1.7,-0.93,4.28,-2.33,-3.98,-1.65,2.0,78.23
2022-02-03,Deep Sea Cage System,White Leg Shrimp,Portugal,25.49,34.36,7.79,8.56,2.06,0.26,116.47,1.48,60.97,7.96,274.34,485.03,210.69,3.5,59.63
2018-06-25,Reservoir Aquaculture,Barramundi,USA (Hawaii),23.81,38.61,7.44,2.97,2.25,0.38,195.3,1.88,16.07,4.58,40.18,73.54,33.36,2.0,64.55
2022-12-01,Recirculating Aquaculture System (RAS) - Industrial Scale,Carp (Common),Scotland,20.15,37.71,8.21,7.15,2.44,0.34,126.74,1.59,-74.37,4.26,-185.93,-317.08,-131.14,2.0,86.99
2020-06-04,Inland Raceway System,Carp (Common),Indonesia,26.71,33.5,8.2,6.69,2.43,0.16,120.83,1.57,-46.85,4.6,-117.14,-215.46,-98.32,2.0,85.91
2022-12-24,Coastal Intensive Pond,Rainbow Trout,Indonesia,8.55,37.3,7.62,7.01,2.24,0.09,91.72,1.14,-117.44,5.13,-340.56,-602.83,-262.27,2.0,58.85
2020-02-13,Deep Sea Cage System,Giant River Prawn,Canada (Atlantic),19.96,27.11,6.6,7.67,2.37,0.4,117.47,1.27,-349.64,3.74,-874.1,-1308.2,-434.09,2.0,64.03
2021-02-15,Inland Raceway System,European Eel,Spain,17.96,34.6,7.25,4.6,3.4,0.35,96.18,1.34,40.66,4.36,101.65,177.13,75.47,2.0,69.05
2021-04-08,Offshore Cage System,Carp (Common),Australia (West Coast),26.82,28.18,8.4,5.33,2.8,0.32,51.88,1.77,-105.58,3.58,-263.96,-377.66,-113.7,2.0,54.39
2022-08-24,Reservoir Aquaculture,Tilapia (Nile),USA (Hawaii),21.68,31.02,6.98,5.47,1.71,0.21,111.52,1.46,-19.21,3.72,-40.34,-71.46,-31.12,4.0,94.74
2020-09-22,Coastal Extensive Pond,Gilthead Sea Bream,USA (Gulf Coast),19.55,30.49,6.48,6.24,2.17,0.28,108.99,1.6,-76.58,5.42,-313.96,-415.37,-101.41,2.5,97.51
2021-07-02,Offshore Cage System,Rainbow Trout,Indonesia,16.94,34.74,6.93,3.77,3.15,0.2,101.83,1.29,24.37,4.69,70.68,114.23,43.55,2.0,50.7
2021-04-08,Deep Sea Cage System,Atlantic Salmon,USA (Hawaii),27.16,30.84,7.08,5.93,2.95,0.38,147.43,1.27,-211.58,5.5,-677.05,-1164.74,-487.68,3.0,93.62
2021-11-07,Recirculating Aquaculture System (RAS) - Small Scale,European Sea Bass,Brazil,10.52,33.62,6.84,4.71,2.02,0.28,59.77,1.37,-49.37,6.25,-202.42,-308.59,-106.17,2.5,72.57
2019-10-25,Recirculating Aquaculture System (RAS) - Small Scale,Atlantic Salmon,USA (Hawaii),17.85,36.82,7.14,5.6,2.39,0.3,75.5,1.54,-3.52,5.21,-11.27,-18.35,-7.07,3.0,96.28
2020-06-22,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Giant River Prawn,Scotland,15.48,35.94,7.33,7.63,2.91,0.43,157.14,1.26,-0.42,4.55,-1.04,-1.89,-0.85,2.0,53.34
2019-06-13,Offshore Cage System,Atlantic Salmon,USA (Hawaii),22.56,37.02,7.73,4.37,2.98,0.34,79.52,1.06,61.14,5.88,195.66,359.75,164.09,3.0,64.25
2021-01-17,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,European Eel,Chile,14.6,31.04,8.49,5.33,2.83,0.41,53.93,1.75,-72.07,4.17,-180.18,-300.27,-120.08,2.0,68.27
2018-02-17,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Tilapia (Nile),Vietnam,21.67,34.22,7.43,8.82,2.26,0.3,160.17,1.63,191.17,3.67,401.46,701.88,300.42,4.0,58.34
2022-11-05,Coastal Extensive Pond,European Eel,China (Inland Provinces),23.21,38.42,7.87,7.81,2.0,0.2,175.88,1.81,-19.44,3.64,-48.61,-70.74,-22.13,2.0,62.58
2021-01-30,Inland Raceway System,Chinook Salmon,Greece,11.5,34.66,7.28,7.36,2.46,0.3,120.72,1.77,-58.83,5.25,-188.25,-309.09,-120.83,3.0,64.29
2021-10-17,Deep Sea Cage System,Carp (Common),China (Southern Coast),24.38,31.73,7.31,5.57,3.28,0.42,58.95,1.56,-2.7,4.19,-6.75,-11.32,-4.57,2.0,50.51
2020-09-22,Recirculating Aquaculture System (RAS) - Industrial Scale,Tilapia (Blue),Spain,21.77,31.35,7.58,4.75,2.31,0.2,197.94,2.0,64.56,3.94,135.57,254.6,119.03,4.0,62.04
2019-02-17,Inland Raceway System,White Leg Shrimp,Scotland,16.64,30.75,7.28,6.78,2.44,0.4,128.88,1.55,-138.0,8.32,-620.98,-1147.77,-526.79,3.5,97.82
2019-09-02,Inland Raceway System,Carp (Silver),USA (Gulf Coast),26.28,37.83,7.78,7.37,2.86,0.44,115.39,1.75,-34.0,3.84,-84.99,-130.66,-45.67,2.0,81.75
2022-08-10,Coastal Extensive Pond,Barramundi,Indonesia,26.74,35.17,7.97,8.52,2.9,0.26,58.12,1.21,-0.5,4.24,-1.25,-2.11,-0.87,2.0,65.96
2018-02-15,Offshore Cage System,Barramundi,Greece,19.51,34.27,7.75,6.18,2.09,0.48,131.4,1.46,93.38,3.55,233.46,331.94,98.48,2.0,73.39
2020-02-08,Inland Raceway System,European Sea Bass,China (Southern Coast),21.05,34.45,8.33,6.7,2.63,0.27,138.04,1.6,17.72,6.59,72.67,116.85,44.18,2.5,92.43
2021-09-19,Recirculating Aquaculture System (RAS) - Small Scale,Catfish (Channel),Portugal,26.57,33.89,7.68,9.15,2.6,0.43,98.14,1.86,14.78,3.56,36.96,52.58,15.62,2.0,81.05
2021-09-05,Inland Raceway System,Barramundi,Thailand,24.81,39.97,6.41,3.25,3.36,0.24,159.68,1.22,-166.03,4.34,-415.07,-719.81,-304.74,2.0,92.58
2022-03-29,Reservoir Aquaculture,Tilapia (Nile),Canada (Atlantic),22.33,33.84,7.81,6.09,3.25,0.27,61.48,1.21,36.93,3.42,77.56,126.27,48.71,4.0,58.22
2022-07-02,Coastal Extensive Pond,Black Tiger Shrimp,Turkey,18.76,32.93,8.06,8.11,2.7,0.24,102.36,1.24,-34.45,6.16,-155.02,-212.14,-57.11,3.5,81.61
2021-06-25,Deep Sea Cage System,Giant River Prawn,USA (Gulf Coast),29.31,33.22,7.45,6.7,3.4,0.16,143.65,1.41,-34.37,4.0,-85.93,-137.65,-51.72,2.0,52.82
2018-02-09,Offshore Cage System,Atlantic Salmon,Vietnam,21.14,35.35,7.42,4.54,2.54,0.22,129.46,1.66,212.09,6.46,678.69,1370.79,692.1,3.0,73.22
2018-11-17,Deep Sea Cage System,Giant River Prawn,Norway,14.22,39.98,8.72,5.49,2.08,0.38,144.68,1.83,-683.37,3.91,-1708.43,-2669.95,-961.52,2.0,75.76
2020-06-15,Recirculating Aquaculture System (RAS) - Industrial Scale,Rainbow Trout,Greece,17.09,36.27,7.17,3.95,2.37,-0.02,185.32,1.63,22.15,4.6,64.22,101.88,37.65,2.0,98.53
2018-08-23,Recirculating Aquaculture System (RAS) - Small Scale,European Sea Bass,Thailand,18.69,35.93,7.77,6.57,2.95,0.28,63.19,1.06,16.65,7.27,68.25,121.06,52.81,2.5,51.94
2020-08-03,Coastal Intensive Pond,White Leg Shrimp,China (Southern Coast),15.22,36.74,6.79,7.02,1.85,0.27,169.92,1.74,-161.81,6.34,-728.16,-1025.43,-297.27,3.5,73.12
2019-08-26,Recirculating Aquaculture System (RAS) - Small Scale,Carp (Common),Brazil,24.9,39.48,6.82,7.97,3.12,0.32,82.02,1.47,-67.25,3.85,-168.13,-258.96,-90.83,2.0,96.56
2021-04-12,Deep Sea Cage System,Chinook Salmon,Canada (British Columbia),24.17,36.38,8.76,7.8,2.77,0.09,162.46,2.04,-269.55,5.91,-862.55,-1591.69,-729.14,3.0,94.98
2021-05-03,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Carp (Common),USA (Hawaii),20.85,32.03,8.25,4.75,2.22,0.11,126.19,1.77,-29.96,4.35,-74.9,-130.44,-55.54,2.0,89.8
2021-11-29,Coastal Extensive Pond,Giant River Prawn,Vietnam,20.17,32.65,6.64,5.73,1.85,0.32,58.53,1.44,-12.64,3.86,-31.6,-48.83,-17.23,2.0,64.57
2021-05-21,Coastal Intensive Pond,Chinook Salmon,Australia (East Coast),31.04,32.78,7.56,4.63,2.71,0.2,119.88,1.2,-78.04,5.37,-249.74,-418.86,-169.12,3.0,64.07
2022-03-27,Recirculating Aquaculture System (RAS) - Industrial Scale,Catfish (Channel),Brazil,20.14,31.57,7.36,5.62,2.04,0.37,51.76,1.32,2.64,4.29,6.61,11.35,4.74,2.0,68.03
2020-08-19,Coastal Intensive Pond,White Leg Shrimp,China (Inland Provinces),20.84,36.62,7.52,7.14,1.5,0.35,56.17,1.34,51.22,6.93,230.48,355.0,124.51,3.5,78.92
2020-03-06,Recirculating Aquaculture System (RAS) - Small Scale,Carp (Common),Norway,30.07,37.12,7.58,3.85,1.66,0.24,124.36,1.68,-47.49,4.56,-118.72,-216.37,-97.65,2.0,93.84
2020-02-04,Reservoir Aquaculture,Carp (Common),Ecuador,20.27,36.73,6.77,6.07,3.05,0.45,75.86,1.12,-4.3,4.43,-10.76,-19.08,-8.32,2.0,52.09
2018-10-15,Reservoir Aquaculture,Gilthead Sea Bream,Canada (Atlantic),18.87,37.72,8.94,4.33,2.71,0.33,170.63,1.35,-90.5,6.01,-371.07,-543.68,-172.62,2.5,62.25
2020-01-19,Reservoir Aquaculture,European Eel,Turkey,22.14,30.69,6.97,4.88,2.43,0.28,81.49,0.95,-9.73,4.01,-24.32,-38.99,-14.67,2.0,72.42
2018-11-02,Coastal Extensive Pond,Giant River Prawn,Norway,14.23,37.97,7.36,4.57,1.54,0.2,164.86,1.41,-97.27,3.71,-243.17,-360.61,-117.44,2.0,66.01
2020-07-16,Reservoir Aquaculture,Chinook Salmon,Chile,15.99,36.67,7.16,8.44,3.1,0.25,131.49,1.42,-47.96,6.45,-153.48,-309.44,-155.97,3.0,83.76
2020-08-29,Reservoir Aquaculture,European Eel,Indonesia,22.74,34.95,6.96,5.4,1.78,0.37,188.33,1.62,65.36,3.71,163.41,242.38,78.98,2.0,68.29
2018-06-24,Recirculating Aquaculture System (RAS) - Industrial Scale,Tilapia (Blue),Greece,17.36,38.89,6.71,5.24,2.3,0.16,82.73,1.42,-109.73,3.7,-230.43,-406.2,-175.77,4.0,65.57
2022-06-17,Recirculating Aquaculture System (RAS) - Small Scale,European Eel,Turkey,18.04,32.94,8.34,6.59,2.1,0.18,158.05,1.79,-69.22,3.77,-173.04,-260.91,-87.87,2.0,87.01
2019-11-22,Reservoir Aquaculture,Barramundi,Vietnam,20.47,33.88,6.95,6.04,2.73,0.25,174.88,1.58,36.79,3.74,91.98,137.46,45.47,2.0,69.01
2019-11-04,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Barramundi,Indonesia,21.66,40.06,6.62,2.53,2.45,0.26,69.28,1.46,-27.57,4.57,-68.91,-125.98,-57.07,2.0,94.39
2021-06-21,Coastal Extensive Pond,Giant River Prawn,USA (Hawaii),13.42,37.46,6.26,5.21,2.09,0.07,55.74,1.53,-59.48,4.41,-148.71,-262.57,-113.86,2.0,55.8
2019-12-18,Offshore Cage System,White Leg Shrimp,Indonesia,27.07,36.93,7.66,9.46,2.15,0.16,192.05,1.09,-32.27,7.61,-145.19,-245.49,-100.3,3.5,97.66
2019-07-11,Offshore Cage System,Catfish (Channel),USA (Hawaii),23.88,33.09,8.19,5.2,2.79,0.36,133.9,1.31,-4.18,4.16,-10.45,-17.37,-6.93,2.0,56.29
2018-01-17,Recirculating Aquaculture System (RAS) - Industrial Scale,Atlantic Salmon,Greece,26.57,29.35,7.51,3.52,2.83,0.31,86.87,1.67,-91.23,6.48,-291.94,-591.48,-299.54,3.0,58.86
2021-01-16,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Giant River Prawn,Greece,18.89,34.88,8.1,7.69,3.04,0.25,93.28,1.59,12.01,3.89,30.03,46.76,16.74,2.0,83.75
2022-12-17,Offshore Cage System,Barramundi,Chile,15.53,35.32,7.36,5.72,3.65,0.2,137.15,1.74,60.78,3.86,151.96,234.84,82.88,2.0,53.07
2019-08-18,Recirculating Aquaculture System (RAS) - Small Scale,European Eel,China (Inland Provinces),26.65,30.7,6.6,5.97,3.17,0.26,118.13,1.44,-107.53,4.15,-268.82,-446.67,-177.85,2.0,76.02
2019-10-12,Coastal Extensive Pond,European Eel,Australia (East Coast),19.11,34.47,7.7,8.24,2.44,0.37,110.22,1.48,33.49,3.7,83.72,123.88,40.16,2.0,76.18
2020-08-16,Reservoir Aquaculture,Giant River Prawn,Ecuador,13.63,30.66,7.62,6.3,2.71,0.21,182.05,1.19,-149.67,4.14,-374.18,-619.62,-245.43,2.0,56.02
2020-11-05,Deep Sea Cage System,White Leg Shrimp,Canada (Atlantic),19.44,30.43,6.86,7.37,2.2,0.42,175.01,1.14,-343.51,6.34,-1545.81,-2177.18,-631.37,3.5,85.29
2018-07-15,Inland Raceway System,European Sea Bass,Thailand,21.85,33.87,8.07,4.07,2.28,0.19,73.34,1.14,38.14,7.29,156.36,277.89,121.53,2.5,66.27
2019-05-27,Inland Raceway System,Catfish (Channel),USA (Hawaii),18.25,30.6,7.82,4.86,3.41,0.26,196.01,0.71,-96.98,3.94,-242.44,-382.11,-139.67,2.0,72.79
2020-07-30,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Gilthead Sea Bream,China (Southern Coast),20.82,35.88,7.46,6.95,2.9,0.4,64.0,1.43,43.09,7.39,176.69,318.63,141.94,2.5,78.35
2018-03-05,Coastal Extensive Pond,Carp (Common),Vietnam,18.03,32.19,8.27,3.29,2.75,0.33,99.99,1.46,-17.62,4.34,-44.05,-76.53,-32.48,2.0,99.14
2020-08-16,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Black Tiger Shrimp,Chile,15.99,35.57,7.83,6.92,3.27,0.4,160.7,1.51,-0.17,6.07,-0.75,-1.01,-0.26,3.5,78.82
2019-07-31,Deep Sea Cage System,Rainbow Trout,Canada (Atlantic),22.81,28.8,8.04,6.53,2.42,0.26,51.46,2.04,-80.85,5.11,-234.48,-413.15,-178.67,2.0,76.89
2021-10-07,Inland Raceway System,Gilthead Sea Bream,Turkey,25.05,37.35,7.1,6.73,2.7,0.22,195.33,1.38,-21.79,5.34,-89.36,-116.32,-26.97,2.5,97.48
2019-06-28,Recirculating Aquaculture System (RAS) - Small Scale,Tilapia (Blue),Indonesia,19.86,35.3,7.36,6.4,2.72,0.43,76.57,1.77,51.24,3.61,107.61,184.83,77.22,4.0,63.01
2021-08-23,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Giant River Prawn,Scotland,23.7,43.69,7.7,5.04,1.68,0.13,85.72,1.5,-121.7,3.74,-304.25,-455.7,-151.45,2.0,77.67
2018-06-10,Deep Sea Cage System,Catfish (Channel),Ecuador,17.38,36.9,7.13,7.97,2.21,0.41,190.58,1.5,-90.03,4.04,-225.09,-363.74,-138.65,2.0,80.47
2020-04-15,Offshore Cage System,Barramundi,Greece,18.98,33.1,7.35,5.39,3.2,0.43,132.03,1.89,44.92,4.2,112.31,188.82,76.51,2.0,66.1
2020-05-07,Recirculating Aquaculture System (RAS) - Industrial Scale,Atlantic Salmon,Indonesia,19.58,36.51,7.25,3.37,2.94,0.4,100.57,1.3,58.02,5.21,185.65,302.46,116.81,3.0,90.97
2019-07-10,Deep Sea Cage System,Gilthead Sea Bream,Portugal,25.03,33.84,7.75,4.77,2.42,0.35,187.55,2.15,89.32,6.68,366.2,596.7,230.49,2.5,70.08
2021-06-12,Coastal Intensive Pond,Rainbow Trout,Turkey,17.96,34.6,7.76,4.83,3.04,0.23,162.46,1.7,82.98,5.27,240.64,436.9,196.26,2.0,50.21
2018-08-12,Recirculating Aquaculture System (RAS) - Small Scale,Catfish (Channel),Portugal,28.58,42.59,7.71,6.16,2.67,0.43,65.49,2.2,-93.58,3.69,-233.96,-345.52,-111.56,2.0,52.63
2022-09-07,Offshore Cage System,Atlantic Salmon,Portugal,27.81,30.91,7.63,6.46,2.45,0.3,110.4,1.36,-100.46,5.45,-321.47,-547.12,-225.65,3.0,68.54
2019-11-12,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Giant River Prawn,Australia (East Coast),22.29,29.02,8.35,4.45,2.77,0.25,65.26,1.25,-63.55,3.64,-158.87,-231.42,-72.56,2.0,70.1
2018-08-12,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,European Eel,Scotland,16.93,38.01,7.5,5.91,2.05,0.46,94.55,1.9,-9.04,3.66,-22.59,-33.04,-10.45,2.0,85.23
2021-02-11,Inland Raceway System,Chinook Salmon,China (Southern Coast),26.07,37.77,7.27,5.83,2.62,0.39,156.24,1.19,-29.06,6.38,-92.98,-185.51,-92.53,3.0,57.32
2018-12-04,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Tilapia (Blue),Canada (Atlantic),19.32,34.92,8.81,5.64,1.73,0.29,52.27,1.87,-13.38,3.71,-28.09,-49.67,-21.58,4.0,57.66
2018-09-13,Coastal Extensive Pond,Barramundi,Spain,28.71,34.47,7.91,5.08,2.75,0.49,165.55,0.72,-6.22,3.97,-15.56,-24.73,-9.17,2.0,64.13
2019-07-27,Deep Sea Cage System,Tilapia (Nile),China (Inland Provinces),20.03,32.81,7.1,5.44,2.93,0.45,97.49,1.65,22.14,3.75,46.5,83.1,36.6,4.0,77.58
2021-07-02,Inland Raceway System,Rainbow Trout,Canada (British Columbia),30.94,35.5,8.22,6.64,2.39,0.3,139.84,1.8,-132.12,4.48,-383.16,-592.22,-209.06,2.0,60.76
2022-02-02,Reservoir Aquaculture,White Leg Shrimp,Scotland,12.73,36.08,7.65,4.43,2.74,0.35,116.07,1.09,-27.33,6.92,-122.97,-189.04,-66.07,3.5,52.1
2019-09-21,Recirculating Aquaculture System (RAS) - Industrial Scale,White Leg Shrimp,Turkey,23.21,34.92,7.84,7.4,3.13,0.27,116.26,1.66,135.26,7.49,608.66,1013.49,404.83,3.5,53.57
2022-08-14,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Barramundi,USA (Gulf Coast),18.97,32.89,7.61,5.72,2.59,0.14,57.9,1.21,20.89,3.93,52.24,82.19,29.96,2.0,51.63
2018-10-15,Reservoir Aquaculture,Carp (Silver),Australia (West Coast),21.87,31.86,7.46,7.82,2.77,0.31,172.34,1.39,43.58,4.57,108.94,199.04,90.1,2.0,55.56
2018-07-10,Coastal Intensive Pond,Black Tiger Shrimp,USA (Gulf Coast),16.47,32.82,8.03,5.48,3.47,0.37,102.38,1.25,-63.14,6.67,-284.15,-421.39,-137.24,3.5,93.97
2020-11-02,Deep Sea Cage System,Atlantic Salmon,Greece,27.4,35.67,6.95,3.42,2.58,0.27,119.77,1.23,23.84,5.32,76.3,126.92,50.62,3.0,95.65
2021-10-03,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Barramundi,Indonesia,18.98,35.64,8.01,6.4,2.28,0.51,193.68,1.91,48.4,3.81,121.0,184.6,63.6,2.0,50.97
2022-10-11,Coastal Intensive Pond,Black Tiger Shrimp,Indonesia,18.99,35.3,7.37,7.42,2.24,0.28,136.09,1.24,124.43,6.57,559.94,817.31,257.37,3.5,53.58
2018-12-11,Recirculating Aquaculture System (RAS) - Small Scale,Carp (Common),China (Southern Coast),21.89,30.69,8.08,7.66,2.52,0.29,149.04,1.27,-61.48,4.16,-153.7,-255.47,-101.77,2.0,97.0
2022-04-04,Recirculating Aquaculture System (RAS) - Industrial Scale,Carp (Silver),Portugal,26.32,37.46,8.12,7.54,2.07,0.27,187.19,1.64,-125.27,4.25,-313.17,-532.23,-219.06,2.0,95.73
2019-08-11,Coastal Intensive Pond,White Leg Shrimp,Norway,8.98,38.52,7.92,9.1,2.26,0.12,190.67,1.24,-492.96,8.07,-2218.32,-3975.97,-1757.65,3.5,54.94
2021-08-06,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Chinook Salmon,China (Southern Coast),21.02,33.02,7.45,5.63,3.89,0.21,138.94,1.68,75.11,6.04,240.34,453.84,213.5,3.0,65.36
2018-01-18,Coastal Intensive Pond,Giant River Prawn,Spain,26.54,35.81,6.8,5.92,2.35,0.38,159.54,1.2,-28.57,3.87,-71.42,-110.45,-39.02,2.0,93.35
2020-02-12,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Carp (Silver),USA (Hawaii),24.08,34.34,7.47,7.51,2.16,0.32,94.12,1.83,70.35,4.44,175.88,312.13,136.26,2.0,65.8
2021-10-12,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Barramundi,USA (Hawaii),25.9,28.25,7.6,7.42,2.77,0.37,124.45,1.86,-146.25,3.68,-365.61,-538.87,-173.25,2.0,53.11
2019-10-02,Offshore Cage System,Rainbow Trout,Thailand,24.31,33.1,7.33,7.27,2.13,0.42,166.0,1.17,72.37,5.33,209.86,386.06,176.19,2.0,79.88
2022-12-12,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Giant River Prawn,Australia (West Coast),18.29,33.6,7.02,6.01,2.44,0.39,180.95,1.23,-3.55,4.46,-8.87,-15.82,-6.95,2.0,99.46
2018-02-26,Coastal Intensive Pond,Tilapia (Blue),Vietnam,25.73,34.41,7.7,8.72,1.83,0.12,91.88,1.69,30.04,3.41,63.08,102.36,39.28,4.0,83.49
2019-04-05,Coastal Intensive Pond,Black Tiger Shrimp,Portugal,29.7,35.47,7.4,4.77,2.61,0.14,120.24,1.46,15.12,6.71,68.02,101.44,33.42,3.5,60.11
2022-01-06,Deep Sea Cage System,Black Tiger Shrimp,Portugal,30.84,41.67,8.05,4.8,2.09,0.22,89.41,1.23,-380.01,6.72,-1710.05,-2554.56,-844.51,3.5,67.49
2019-01-03,Recirculating Aquaculture System (RAS) - Industrial Scale,Tilapia (Nile),Spain,33.51,37.22,7.07,7.82,1.92,0.29,168.56,1.47,-242.35,3.68,-508.94,-891.68,-382.73,4.0,64.02
2022-08-21,Coastal Intensive Pond,Carp (Silver),Canada (Atlantic),17.26,39.01,8.01,4.96,1.74,0.08,161.04,1.69,-82.75,3.57,-206.88,-295.29,-88.41,2.0,85.8
2022-05-12,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Giant River Prawn,Brazil,23.39,36.16,8.35,6.23,2.61,0.16,99.51,1.67,-6.08,4.05,-15.21,-24.66,-9.45,2.0,54.71
2022-01-25,Deep Sea Cage System,European Eel,Chile,29.16,41.0,8.57,4.54,3.09,0.33,55.9,1.8,-137.92,4.51,-344.81,-622.27,-277.46,2.0,84.16
2022-10-31,Coastal Intensive Pond,Barramundi,Norway,28.61,29.75,7.68,4.25,2.27,0.3,98.28,1.7,-120.07,3.96,-300.18,-475.97,-175.79,2.0,84.88
2020-09-03,Reservoir Aquaculture,Chinook Salmon,Norway,19.49,32.69,8.16,6.87,3.22,0.12,61.36,1.59,-24.78,4.88,-79.31,-120.97,-41.66,3.0,52.96
2020-09-16,Deep Sea Cage System,Tilapia (Blue),Australia (East Coast),25.06,29.84,8.71,5.05,2.77,0.39,171.16,1.74,-355.83,3.59,-747.24,-1278.11,-530.87,4.0,77.54
2019-10-27,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,European Eel,Canada (British Columbia),23.2,30.1,8.03,8.56,3.14,0.34,79.63,1.96,-62.76,3.87,-156.91,-242.62,-85.71,2.0,54.37
2022-12-20,Inland Raceway System,Barramundi,Brazil,21.68,34.72,7.33,6.33,3.25,0.32,61.23,1.83,58.55,3.94,146.37,230.76,84.39,2.0,77.13
2019-05-29,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Carp (Common),Thailand,22.56,38.74,8.07,6.46,2.71,0.23,196.14,1.75,-77.35,3.62,-193.39,-279.88,-86.5,2.0,90.57
2022-05-15,Recirculating Aquaculture System (RAS) - Small Scale,Tilapia (Blue),Scotland,18.66,37.04,7.52,6.02,3.0,0.36,64.91,1.53,18.92,3.43,39.74,64.82,25.08,4.0,87.53
2022-11-01,Offshore Cage System,Giant River Prawn,Brazil,18.18,37.24,7.54,4.96,2.68,0.24,199.79,1.63,48.71,4.08,121.78,198.53,76.75,2.0,73.34
2019-04-06,Deep Sea Cage System,Catfish (Channel),Canada (British Columbia),21.93,32.14,7.68,5.37,2.5,0.24,151.92,1.5,105.8,4.19,264.49,442.82,178.33,2.0,80.0
2018-01-01,Reservoir Aquaculture,Chinook Salmon,Canada (Atlantic),24.1,32.91,6.91,7.36,3.32,0.22,101.39,1.41,-15.29,5.8,-48.94,-88.73,-39.8,3.0,66.15
2019-01-16,Coastal Extensive Pond,Carp (Silver),Spain,27.95,29.29,8.38,8.43,0.97,0.08,173.18,1.44,-204.83,4.12,-512.08,-843.54,-331.46,2.0,91.53
2018-03-17,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Black Tiger Shrimp,Canada (British Columbia),30.8,30.1,7.1,6.55,2.36,0.26,157.02,1.56,-257.12,6.32,-1157.05,-1625.62,-468.57,3.5,79.64
2018-08-05,Recirculating Aquaculture System (RAS) - Industrial Scale,Chinook Salmon,Ecuador,28.12,34.61,7.71,6.15,2.29,0.39,175.12,1.52,50.18,6.46,160.56,324.3,163.74,3.0,70.73
2018-10-28,Deep Sea Cage System,Tilapia (Nile),China (Southern Coast),18.16,34.49,7.88,8.47,2.91,0.31,127.7,1.41,30.19,3.33,63.39,100.55,37.16,4.0,52.78
2022-04-04,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Tilapia (Nile),Chile,23.05,34.45,7.05,3.07,3.26,0.22,88.92,1.62,65.41,3.55,137.36,232.29,94.93,4.0,52.54
2020-01-23,Recirculating Aquaculture System (RAS) - Industrial Scale,Gilthead Sea Bream,China (Inland Provinces),23.13,35.77,7.76,3.92,1.76,0.23,71.76,1.57,62.36,5.67,255.67,353.83,98.15,2.5,86.33
2018-12-21,Coastal Intensive Pond,Chinook Salmon,Brazil,21.15,34.66,7.09,9.45,1.42,0.42,163.58,1.92,94.13,6.21,301.22,584.27,283.06,3.0,57.79
2021-05-19,Coastal Extensive Pond,Black Tiger Shrimp,Canada (British Columbia),22.54,35.22,7.38,6.18,2.03,0.23,56.58,1.97,65.15,5.92,293.18,385.78,92.6,3.5,95.24
2019-05-29,Coastal Intensive Pond,Black Tiger Shrimp,Australia (West Coast),36.41,36.56,7.92,6.38,2.73,0.35,151.36,1.34,-289.75,8.47,-1303.86,-2453.96,-1150.09,3.5,99.12
